title,make,model,year,condition,transmission,price
Toyota Camry 2013 Red,Toyota,Camry,2013,local used,automatic,"₦ 11,500,000"
Lexus RX 350 2017 Gold,Lexus,RX 350,2017,,automatic,"₦ 46,500,000"
Toyota Highlander 2015 White,Toyota,Highlander,2015,,automatic,"₦ 31,000,000"
Lexus RX 350 F Sport AWD 2016 Gray,Lexus,RX 350,2016,,automatic,"₦ 52,000,000"
New Mercedes-Benz G-Class 2025 Black,New,Mercedes-Benz G-Class,2025,new,automatic,"₦ 543,000,000"
Lexus RX 2016 Black,Lexus,RX,2016,,automatic,"₦ 46,000,000"
Lexus RX 350 AWD 2016 Blue,Lexus,RX 350,2016,,automatic,"₦ 46,000,000"
Lexus RX 350 2016 Black,Lexus,RX 350,2016,,automatic,"₦ 47,000,000"
Toyota Corolla SE (1.8L 4cyl 6M) 2019 Blue,Toyota,Corolla SE,2019,,automatic,"₦ 18,500,000"
Toyota Tundra 2010 Blue,Toyota,Tundra,2010,,automatic,"₦ 15,500,000"
Lexus RX 350 2019 Black,Lexus,RX 350,2019,,automatic,"₦ 50,000,000"
New Toyota Hilux 2025 Black,New,Toyota Hilux,2025,new,automatic,"₦ 94,500,000"
Lexus LX 2016 Black,Lexus,LX,2016,local used,automatic,"₦ 79,500,000"
Lexus RX 2017 Black,Lexus,RX,2017,,automatic,"₦ 47,500,000"
Lexus LX 2017 Black,Lexus,LX,2017,,automatic,"₦ 74,800,000"
New Mercedes-Benz G-Class 2025 White,New,Mercedes-Benz G-Class,2025,new,automatic,"₦ 542,000,000"
New Toyota Hilux 2024 Red,New,Toyota Hilux,2024,new,automatic,"₦ 125,000,000"
Mercedes-Benz C300 Luxury Sedan RWD (2.0L 4cyl 7A) 2017 Blue,Mercedes-Benz,C300 Luxury,2017,local used,automatic,"₦ 20,000,000"
Toyota Hilux Revo Double Cab Petrol 2.7 RWD 2016 White,Toyota,Hilux Revo,2016,local used,automatic,"₦ 42,000,000"
Hyundai Sonata 2011 Gray,Hyundai,Sonata,2011,local used,automatic,"₦ 6,450,000"
Volkswagen Jetta 2.5 SE PZEV 2008 Gray,Volkswagen,Jetta 2,2008,local used,automatic,"₦ 5,000,000"
Toyota RAV4 2012 White,Toyota,RAV4,2012,,automatic,"₦ 11,800,000"
Lexus RX 350 F Sport FWD 2017 Black,Lexus,RX 350,2017,,automatic,"₦ 60,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4 cyl 4A) 2009 Black,Toyota,Corolla LE,2009,local used,automatic,"₦ 8,000,000"
New Mercedes-Benz GLE-Class AMG GLE 53 4MATIC 2024 Black,New,Mercedes-Benz GLE-Class,2024,new,automatic,"₦ 285,000,000"
Toyota Camry 2006,Toyota,Camry,2006,local used,automatic,"₦ 5,300,000"
Mercedes-Benz C350 C350 RWD 2013 Silver,Mercedes-Benz,C350 C350,2013,,automatic,"₦ 22,000,000"
Lexus ES 350 FWD 2016 Black,Lexus,ES 350,2016,local used,automatic,"₦ 19,300,000"
Toyota RAV4 2.0 VVT-i 2008 Blue,Toyota,RAV4 2,2008,local used,automatic,"₦ 6,700,000"
Lexus ES 350 2007 Silver,Lexus,ES 350,2007,,automatic,"₦ 10,300,000"
Acura ZDX Base AWD 2010 Gray,Acura,ZDX Base,2010,local used,automatic,"₦ 12,000,000"
Ford Edge SEL 4dr AWD (3.5L 6cyl 6A) 2013 Blue,Ford,Edge SEL,2013,local used,automatic,"₦ 8,700,000"
Toyota Sienna XLE 2005 Blue,Toyota,Sienna XLE,2005,,automatic,"₦ 10,600,000"
Mercedes-Benz E350 2023 Gray,Mercedes-Benz,E350,2023,local used,automatic,"₦ 65,000,000"
Toyota Camry SE V6 4dr Sedan (3.5L 6cyl 6AM) 2008 Silver,Toyota,Camry SE,2008,local used,automatic,"₦ 6,200,000"
Lexus RX 350 AWD 2017 White,Lexus,RX 350,2017,local used,automatic,"₦ 30,900,000"
Toyota Corolla LE Special Edition 4dr Sedan (1.8L 4cyl 4A) 2013 Red,Toyota,Corolla LE,2013,,automatic,"₦ 13,800,000"
Toyota Highlander Limited 3.5l 4WD 2013 Gold,Toyota,Highlander Limited,2013,,automatic,"₦ 24,500,000"
New Lexus LX 2025 Black,New,Lexus LX,2025,new,automatic,"₦ 299,000,000"
Toyota Venza 2010 Black,Toyota,Venza,2010,,automatic,"₦ 16,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2013 Black,Mercedes-Benz,GLK-Class 350,2013,,automatic,"₦ 22,000,000"
New Mercedes-Benz G-Class 2024 Blue,New,Mercedes-Benz G-Class,2024,new,automatic,"₦ 410,000,000"
Kia Sportage EX 4dr SUV 4x2 (2.7L 6cyl 4A) 2010 Black,Kia,Sportage EX,2010,local used,automatic,"₦ 4,900,000"
Lexus RX 350 F Sport AWD 2017 Red,Lexus,RX 350,2017,,automatic,"₦ 44,500,000"
Toyota Highlander XLE 4x2 V6 (3.5L 6cyl 8A) 2018 Black,Toyota,Highlander XLE,2018,,automatic,"₦ 31,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Black,Toyota,Camry LE,2008,local used,automatic,"₦ 6,300,000"
Lexus RX 350 AWD 2012 Silver,Lexus,RX 350,2012,local used,automatic,"₦ 16,850,000"
Toyota Camry 2.4 LE 2008 Blue,Toyota,Camry 2,2008,local used,automatic,"₦ 6,550,000"
Toyota Corolla 2017 Silver,Toyota,Corolla,2017,,automatic,"₦ 15,000,000"
Toyota RAV4 3.5 Limited 2010 Blue,Toyota,RAV4 3,2010,local used,automatic,"₦ 8,500,000"
Toyota Camry SE V6 4dr Sedan (3.5L 6cyl 6AM) 2009 Gray,Toyota,Camry SE,2009,,automatic,"₦ 11,500,000"
Lexus GX 460 Luxury 2014 Black,Lexus,GX 460,2014,,automatic,"₦ 43,950,000"
Toyota Land Cruiser Prado 2011 Black,Toyota,Land Cruiser,2011,local used,automatic,"₦ 35,000,000"
Toyota Avalon XLS 2005 White,Toyota,Avalon XLS,2005,,automatic,"₦ 9,000,000"
Lexus RX 350 F Sport AWD 2017 White,Lexus,RX 350,2017,,automatic,"₦ 44,000,000"
Mercedes-Benz M Class ML 350 4Matic 2012 Black,Mercedes-Benz,M Class,2012,,automatic,"₦ 25,000,000"
Mercedes-Benz C43 2019 Black,Mercedes-Benz,C43,2019,,automatic,"₦ 65,500,000"
New Toyota Urban Cruiser 2025 Black,New,Toyota Urban,2025,new,automatic,"₦ 60,000,000"
Lexus IS 2008 Black,Lexus,IS,2008,local used,automatic,"₦ 7,600,000"
Mercedes-Benz GLE-Class GLE 350 2018 Black,Mercedes-Benz,GLE-Class GLE,2018,,automatic,"₦ 42,500,000"
Toyota Tacoma 2013 Silver,Toyota,Tacoma,2013,,automatic,"₦ 35,600,000"
Toyota Corolla 2005 Red,Toyota,Corolla,2005,local used,automatic,"₦ 6,581,250"
Toyota Corolla LE 2004 Black,Toyota,Corolla LE,2004,local used,automatic,"₦ 2,800,000"
Toyota Corolla 2015 Gray,Toyota,Corolla,2015,local used,automatic,"₦ 9,000,000"
Toyota Camry 2008 Gray,Toyota,Camry,2008,local used,automatic,"₦ 5,950,000"
Lexus RX 330 2004 Blue,Lexus,RX 330,2004,local used,automatic,"₦ 8,800,000"
Toyota Highlander 2018 White,Toyota,Highlander,2018,,automatic,"₦ 34,000,000"
Honda Civic 1.8 EX 2008 Black,Honda,Civic 1,2008,local used,automatic,"₦ 3,200,000"
Toyota RAV4 2.5 Sport 4x4 2011 Silver,Toyota,RAV4 2,2011,,automatic,"₦ 14,500,000"
Lexus RX 300 2WD 2000 Gold,Lexus,RX 300,2000,local used,automatic,"₦ 4,750,000"
Toyota Camry 2022 White,Toyota,Camry,2022,,automatic,"₦ 36,000,000"
Toyota Highlander 2017 Gray,Toyota,Highlander,2017,,automatic,"₦ 33,500,000"
Hyundai Azera Limited 2014 Gray,Hyundai,Azera Limited,2014,local used,automatic,"₦ 9,000,000"
Toyota RAV4 2017 Black,Toyota,RAV4,2017,local used,automatic,"₦ 19,500,000"
Lexus RX 350 F SPORT AWD 2013 White,Lexus,RX 350,2013,local used,automatic,"₦ 19,800,000"
Lexus RX 300 4WD 2003 Gold,Lexus,RX 300,2003,local used,automatic,"₦ 3,950,000"
Toyota Corolla 2006 White,Toyota,Corolla,2006,local used,automatic,"₦ 4,600,000"
Lexus RX 350 2008 Gray,Lexus,RX 350,2008,local used,automatic,"₦ 6,250,000"
Toyota Corolla 1.6 Luna 2004 Blue,Toyota,Corolla 1,2004,,automatic,"₦ 6,500,000"
Mercedes-Benz GLE-Class GLE 350 2016 Black,Mercedes-Benz,GLE-Class GLE,2016,,automatic,"₦ 36,000,000"
Toyota RAV4 2009 Silver,Toyota,RAV4,2009,local used,automatic,"₦ 4,500,000"
Toyota Venza LE FWD 2013 Red,Toyota,Venza LE,2013,,automatic,"₦ 15,500,000"
Mercedes-Benz B-Class B200 Petrol 2008 Gray,Mercedes-Benz,B-Class B200,2008,local used,automatic,"₦ 3,650,000"
BMW X3 2007 Blue,BMW,X3,2007,local used,automatic,"₦ 4,800,000"
Toyota Highlander Limited 4dr SUV AWD (3.5L 6cyl 6A) 2015 Silver,Toyota,Highlander Limited,2015,,automatic,"₦ 31,000,000"
Toyota Corolla LE 2005 White,Toyota,Corolla LE,2005,local used,automatic,"₦ 5,900,000"
Kia Cerato 2012 Blue,Kia,Cerato,2012,local used,automatic,"₦ 4,500,000"
Mercedes-Benz GLA-Class 2018 White,Mercedes-Benz,GLA-Class,2018,,automatic,"₦ 22,500,000"
Toyota Corolla LE 2021 Gray,Toyota,Corolla LE,2021,,automatic,"₦ 27,000,000"
Mercedes-Benz GLE-Class 2021 Black,Mercedes-Benz,GLE-Class,2021,,automatic,"₦ 75,500,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Silver,Toyota,Camry SE,2013,,automatic,"₦ 12,950,000"
Toyota Highlander XLE V6 4x2 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander XLE,2016,,automatic,"₦ 31,000,000"
Hyundai Sonata SE Sedan FWD (2.4L 4cyl 6A) 2011 Silver,Hyundai,Sonata SE,2011,,automatic,"₦ 10,000,000"
Toyota RAV4 2010 White,Toyota,RAV4,2010,,automatic,"₦ 10,300,000"
BMW X6 2011 Gray,BMW,X6,2011,local used,automatic,"₦ 6,750,000"
Lexus ES 330 2006 Black,Lexus,ES 330,2006,,automatic,"₦ 10,999,999"
Lexus RX 350 2008 Gray,Lexus,RX 350,2008,,automatic,"₦ 13,000,000"
Peugeot 406 2004 Black,Peugeot,406,2004,local used,manual,"₦ 4,200,000"
Mercedes-Benz GLC-Class 2016,Mercedes-Benz,GLC-Class,2016,,automatic,"₦ 38,500,000"
Lexus ES 330 Sedan 2004 Silver,Lexus,ES 330,2004,,automatic,"₦ 8,950,000"
Lexus RX 350 2015 Burgundy,Lexus,RX 350,2015,,automatic,"₦ 29,000,000"
Honda Civic 2000 White,Honda,Civic,2000,local used,automatic,"₦ 1,890,000"
Honda Accord 2008 Green,Honda,Accord,2008,local used,automatic,"₦ 4,700,000"
Peugeot 407 2006 Blue,Peugeot,407,2006,local used,automatic,"₦ 2,800,000"
Toyota Venza 2016 Black,Toyota,Venza,2016,local used,automatic,"₦ 15,600,000"
Toyota Sienna LE 4WD 2007 White,Toyota,Sienna LE,2007,local used,automatic,"₦ 7,700,000"
Toyota Highlander XLE 2021 Gray,Toyota,Highlander XLE,2021,,automatic,"₦ 66,500,000"
Hyundai Sonata 2015 Gray,Hyundai,Sonata,2015,local used,automatic,"₦ 11,500,000"
Toyota Camry 2022 White,Toyota,Camry,2022,,automatic,"₦ 36,500,000"
Mercedes-Benz GLK-Class 2013 Black,Mercedes-Benz,GLK-Class,2013,local used,automatic,"₦ 13,000,000"
Toyota Camry 2009 Gold,Toyota,Camry,2009,local used,automatic,"₦ 6,850,000"
Hyundai Sonata Sport 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A) 2015 Orange,Hyundai,Sonata Sport,2015,,automatic,"₦ 13,950,000"
Toyota Camry LE V6 4dr Sedan (3.5L 6cyl 6AM) 2010 Red,Toyota,Camry LE,2010,,automatic,"₦ 11,000,000"
Acura TSX Automatic 2008 Silver,Acura,TSX Automatic,2008,local used,automatic,"₦ 4,700,000"
Toyota Sienna 2012 Green,Toyota,Sienna,2012,,automatic,"₦ 17,500,000"
Honda Accord 2016 Maroon,Honda,Accord,2016,local used,automatic,"₦ 14,500,000"
Toyota Camry L 4dr Sedan w/Prod. End 11/13 (2.5L 4cyl 6A) 2014 Black,Toyota,Camry L,2014,local used,automatic,"₦ 10,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 White,Toyota,Camry LE,2009,,automatic,"₦ 7,900,000"
Land Rover Discovery Sport HSE 2016 Black,Land,Rover Discovery,2016,,automatic,"₦ 37,500,000"
Toyota Venza AWD 2010 Silver,Toyota,Venza AWD,2010,local used,automatic,"₦ 13,500,000"
Hyundai Santa Fe Limited 4dr SUV AWD w/Saddle Interior (3.3L 6cyl 6A),,,,,automatic,"₦ 16,000,000"
Lexus GX 460 Luxury 2014 Gray,Lexus,GX 460,2014,local used,automatic,"₦ 38,458,546"
Lexus GX 2017 White,Lexus,GX,2017,,automatic,"₦ 54,500,000"
Ford F-150 2019 White,Ford,F-150,2019,,automatic,"₦ 35,000,000"
Lexus RX 350 2011 Black,Lexus,RX 350,2011,local used,automatic,"₦ 13,500,000"
Toyota Hilux 2011 White,Toyota,Hilux,2011,local used,manual,"₦ 23,990,000"
Lexus ES 330 Sedan 2004 Beige,Lexus,ES 330,2004,local used,automatic,"₦ 6,500,000"
Hyundai Santa Fe 2006 Green,Hyundai,Santa Fe,2006,local used,automatic,"₦ 6,500,000"
Toyota Venza V6 AWD 2012 Gray,Toyota,Venza V6,2012,local used,automatic,"₦ 11,800,000"
Toyota Corolla 1.8 LE 2008 Red,Toyota,Corolla 1,2008,,automatic,"₦ 9,700,000"
Toyota Tundra Platinum 4dr CrewMax 4WD SB (5.7L 8cyl 6A) 2014 Gray,Toyota,Tundra Platinum,2014,,automatic,"₦ 37,300,000"
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2013 Black,Honda,Accord EX-L,2013,,automatic,"₦ 13,000,000"
Honda Accord Touring 4dr Sedan FWD (3.5L 6cyl 6A) 2016 White,Honda,Accord Touring,2016,,automatic,"₦ 19,700,000"
Toyota Corolla 2010 Gold,Toyota,Corolla,2010,local used,automatic,"₦ 5,000,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 White,Toyota,Camry SE,2013,,automatic,"₦ 14,300,000"
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2010 Black,Mercedes-Benz,E350 Base,2010,,automatic,"₦ 12,850,000"
Toyota Corolla LE 2004 Silver,Toyota,Corolla LE,2004,local used,automatic,"₦ 5,800,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2017 Gray,Mercedes-Benz,GLE-Class AMG,2017,,automatic,"₦ 75,000,000"
Peugeot 307 2008 Black,Peugeot,307,2008,local used,manual,"₦ 3,500,000"
Hyundai Sonata Limited 2.0T Sedan (2.0L 4cyl 6A) 2013 White,Hyundai,Sonata Limited,2013,,automatic,"₦ 12,700,000"
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2005 Gray,Toyota,Camry SE,2005,local used,automatic,"₦ 4,700,000"
Toyota Corolla 2015 Black,Toyota,Corolla,2015,local used,automatic,"₦ 11,600,000"
Toyota Corolla 2012 Silver,Toyota,Corolla,2012,,automatic,"₦ 12,600,000"
Toyota RAV4 2012 Black,Toyota,RAV4,2012,,automatic,"₦ 14,000,000"
Lexus ES 330 Sedan 2004 Silver,Lexus,ES 330,2004,local used,automatic,"₦ 4,500,000"
Toyota Corolla 2009 Gold,Toyota,Corolla,2009,,automatic,"₦ 9,700,000"
Hyundai Sonata 2015 White,Hyundai,Sonata,2015,,automatic,"₦ 14,500,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Green,Toyota,Camry LE,2011,,automatic,"₦ 10,699,000"
Honda Pilot 2009 Black,Honda,Pilot,2009,local used,automatic,"₦ 6,300,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Gray,Toyota,Camry LE,2010,local used,automatic,"₦ 8,550,000"
Toyota Hilux 2018 White,Toyota,Hilux,2018,local used,manual,"₦ 38,000,000"
Hyundai Elantra GT 2013 Gray,Hyundai,Elantra GT,2013,,automatic,"₦ 11,400,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2006 Purple,Toyota,Camry LE,2006,local used,automatic,"₦ 4,300,000"
Toyota Camry XSE V6 FWD (3.5L 6cyl 8AM) 2018 White,Toyota,Camry XSE,2018,,automatic,"₦ 38,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 White,Mercedes-Benz,GLE-Class GLE,2017,local used,automatic,"₦ 19,000,000"
Toyota Corolla 2015 Red,Toyota,Corolla,2015,local used,automatic,"₦ 10,480,000"
Toyota Corolla 2008 Gray,Toyota,Corolla,2008,local used,automatic,"₦ 6,700,000"
Toyota Highlander Limited V6 2005 Red,Toyota,Highlander Limited,2005,,automatic,"₦ 11,000,000"
Toyota Camry 2006 Silver,Toyota,Camry,2006,local used,automatic,"₦ 4,800,000"
Lexus ES 350 2008 Black,Lexus,ES 350,2008,local used,automatic,"₦ 8,000,000"
Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2009 Red,Toyota,Corolla S,2009,,automatic,"₦ 11,000,000"
Peugeot 206 1.6 Coupe Cabriolet 2010 Black,Peugeot,206 1,2010,local used,automatic,"₦ 2,850,000"
Suzuki Every Wagon 2012 Yellow,Suzuki,Every Wagon,2012,local used,automatic,"₦ 2,950,000"
Mercedes-Benz S-Class Maybach S 580 4MATIC 2024 White,Mercedes-Benz,S-Class Maybach,2024,,automatic,"₦ 195,000,000"
Toyota Camry 2006 Red,Toyota,Camry,2006,,automatic,"₦ 8,100,000"
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 Black,Mercedes-Benz,E350 Base,2014,local used,automatic,"₦ 14,650,000"
Toyota Highlander Limited 4x4 V6 (3.5L 6cyl 8A) 2017 Gray,Toyota,Highlander Limited,2017,,automatic,"₦ 29,500,000"
Cadillac Escalade 2010 Black,Cadillac,Escalade,2010,local used,automatic,"₦ 12,000,000"
Honda Accord 2008 Green,Honda,Accord,2008,,automatic,"₦ 8,500,000"
Honda Accord 2013 Black,Honda,Accord,2013,local used,automatic,"₦ 10,500,000"
Toyota Corolla 1.4 VVT-i 2006 Gold,Toyota,Corolla 1,2006,local used,automatic,"₦ 4,650,000"
Toyota Corolla 1.6 VVT-i Sol 2006 Gray,Toyota,Corolla 1,2006,,automatic,"₦ 7,900,000"
Lexus RX 350 2018 White,Lexus,RX 350,2018,local used,automatic,"₦ 38,000,000"
Lexus RX 350 2014 White,Lexus,RX 350,2014,,automatic,"₦ 23,000,000"
Mercedes-Benz G-Class G 63 AMG 2022 White,Mercedes-Benz,G-Class G,2022,,automatic,"₦ 355,000,000"
Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2010 Silver,Toyota,Corolla S,2010,,automatic,"₦ 10,050,000"
Hyundai Elantra Limited Sedan FWD (1.8L 4cyl 6A) 2013 Maroon,Hyundai,Elantra Limited,2013,local used,automatic,"₦ 6,000,000"
Lexus ES 350 2008 White,Lexus,ES 350,2008,local used,automatic,"₦ 8,500,000"
Toyota Camry 2016 White,Toyota,Camry,2016,,automatic,"₦ 14,500,000"
Geely Coolray 1.5 FWD 2022 Red,Geely,Coolray 1,2022,local used,automatic,"₦ 26,700,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5M) 2003 Red,Toyota,Camry LE,2003,,automatic,"₦ 6,500,000"
Land Rover Range Rover Vogue 2015 Black,Land,Rover Range,2015,,automatic,"₦ 45,000,000"
Toyota Hilux Revo Double Cab Petrol 2.7 RWD 2020 Black,Toyota,Hilux Revo,2020,local used,automatic,"₦ 46,000,000"
Acura RDX A-Spec Pkg SH-AWD 2020 Black,Acura,RDX A-Spec,2020,,automatic,"₦ 53,000,000"
Ford Edge Limited 4dr FWD (3.5L 6cyl 6A) 2011 Brown,Ford,Edge Limited,2011,,automatic,"₦ 12,500,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry SE,2013,,automatic,"₦ 12,700,000"
Honda Civic 1.4i Sport 2005 Silver,Honda,Civic 1,2005,local used,manual,"₦ 3,800,000"
BMW 330i 2010 Blue,BMW,330i,2010,local used,automatic,"₦ 13,000,000"
Lexus ES 350 FWD 2013 Gray,Lexus,ES 350,2013,,automatic,"₦ 21,500,000"
Lexus RX 350 2011 White,Lexus,RX 350,2011,local used,automatic,"₦ 14,800,000"
Hyundai Santa Fe Limited AWD 2016 Black,Hyundai,Santa Fe,2016,local used,automatic,"₦ 15,000,000"
Toyota Camry 2018 Blue,Toyota,Camry,2018,,automatic,"₦ 28,000,000"
Mercedes-Benz GLA 250 2018,Mercedes-Benz,GLA 250,2018,,automatic,"₦ 17,120,000"
Toyota Corolla LE 2020 Red,Toyota,Corolla LE,2020,,automatic,"₦ 24,400,000"
Toyota Highlander V6 2006 Blue,Toyota,Highlander V6,2006,,automatic,"₦ 10,800,000"
Honda Accord Sport (2.0L 4cyl Turbo 10A) 2019 Blue,Honda,Accord Sport,2019,,automatic,"₦ 25,000,000"
Lexus ES 350 2008 Black,Lexus,ES 350,2008,,automatic,"₦ 10,500,000"
Mercedes-Benz C300 2010 White,Mercedes-Benz,C300,2010,local used,automatic,"₦ 9,000,000"
Toyota Highlander 2005 Blue,Toyota,Highlander,2005,,automatic,"₦ 12,500,000"
Honda CR-V 2.0i LS Automatic 2006 Gray,Honda,CR-V 2,2006,local used,automatic,"₦ 3,800,000"
Mercedes-Benz GLE-Class GLE 350 2017 Black,Mercedes-Benz,GLE-Class GLE,2017,local used,automatic,"₦ 28,500,000"
Mercedes-Benz GL-Class 2006 Silver,Mercedes-Benz,GL-Class,2006,local used,automatic,"₦ 5,500,000"
Toyota 4-Runner Limited 4dr 4x4 (4.0L 6cyl 5A) 2016 Silver,Toyota,4-Runner Limited,2016,,automatic,"₦ 29,500,000"
Toyota Land Cruiser Prado 4.0 Petrol TX-L 2014 Black,Toyota,Land Cruiser,2014,local used,automatic,"₦ 40,000,000"
New Changan UNI-V 2024 Gray,New,Changan UNI-V,2024,new,automatic,"₦ 64,000,000"
Lexus ES 350 2009 Gold,Lexus,ES 350,2009,local used,automatic,"₦ 8,300,000"
Lexus RX 350 2010 Gray,Lexus,RX 350,2010,local used,automatic,"₦ 14,700,000"
Lexus ES 350 2009 Black,Lexus,ES 350,2009,local used,automatic,"₦ 6,500,000"
Toyota RAV4 2008 Black,Toyota,RAV4,2008,,automatic,"₦ 13,500,000"
Rolls-Royce Ghost 2013 Black,Rolls-Royce,Ghost,2013,local used,automatic,"₦ 140,000,000"
Lexus ES 350 FWD 2016 Gray,Lexus,ES 350,2016,,automatic,"₦ 29,500,000"
Toyota Camry 2011 Silver,Toyota,Camry,2011,local used,automatic,"₦ 6,500,000"
Mercedes-Benz M Class 2009 Black,Mercedes-Benz,M Class,2009,local used,automatic,"₦ 8,500,000"
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2009 Black,Toyota,Camry SE,2009,local used,automatic,"₦ 6,550,000"
Lexus RX 350 2017 Gold,Lexus,RX 350,2017,,automatic,"₦ 37,000,000"
Toyota Corolla S 2006 Blue,Toyota,Corolla S,2006,local used,automatic,"₦ 5,900,000"
Toyota Corolla 2004 Blue,Toyota,Corolla,2004,local used,automatic,"₦ 5,300,000"
Subaru Tribeca 2006 Gold,Subaru,Tribeca,2006,local used,automatic,"₦ 4,850,000"
Hyundai Santa Fe Limited 4dr SUV AWD (3.3L 6cyl 6A) 2015 Gray,Hyundai,Santa Fe,2015,,automatic,"₦ 18,850,000"
Lexus RX 350 2010 Blue,Lexus,RX 350,2010,local used,automatic,"₦ 16,800,000"
Lexus RX 350 2013 White,Lexus,RX 350,2013,,automatic,"₦ 25,000,000"
Toyota 4-Runner Limited 2004 Blue,Toyota,4-Runner Limited,2004,,automatic,"₦ 13,500,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2013 Silver,Toyota,Corolla LE,2013,local used,automatic,"₦ 9,500,000"
Mercedes-Benz E350 2012 Black,Mercedes-Benz,E350,2012,local used,automatic,"₦ 9,500,000"
Volkswagen ID. Buzz 2025 Red,Volkswagen,ID,2025,local used,manual,"₦ 3,000,000"
Lexus RX 350 2013 Black,Lexus,RX 350,2013,,automatic,"₦ 30,500,000"
BMW 323i 2008 Silver,BMW,323i,2008,local used,automatic,"₦ 6,600,000"
Mercedes-Benz M Class ML 350 4Matic 2012 Blue,Mercedes-Benz,M Class,2012,,automatic,"₦ 24,000,000"
Hyundai Elantra SE 2019 Red,Hyundai,Elantra SE,2019,,automatic,"₦ 18,500,000"
Toyota 4-Runner 2011 Gray,Toyota,4-Runner,2011,local used,automatic,"₦ 25,000,000"
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2009 Black,Toyota,Camry SE,2009,,automatic,"₦ 11,000,000"
Mazda CX-9 Grand Touring 4dr SUV (3.7L 6cyl 6A) 2014 Black,Mazda,CX-9 Grand,2014,,automatic,"₦ 17,200,000"
Lexus NX 300 AWD 2021 Black,Lexus,NX 300,2021,local used,automatic,"₦ 33,800,000"
Hyundai Sonata 2015 Black,Hyundai,Sonata,2015,local used,automatic,"₦ 11,500,000"
Toyota Corolla 2013 Silver,Toyota,Corolla,2013,,automatic,"₦ 12,500,000"
Nissan Pathfinder 2008 Red,Nissan,Pathfinder,2008,,automatic,"₦ 8,800,000"
Toyota 4-Runner 2015 Black,Toyota,4-Runner,2015,local used,automatic,"₦ 38,000,000"
Toyota Land Cruiser Prado 2011 Black,Toyota,Land Cruiser,2011,local used,automatic,"₦ 24,000,000"
Toyota Matrix Hatchback FWD (1.8L 4cyl 5M) 2010 Red,Toyota,Matrix Hatchback,2010,local used,automatic,"₦ 12,500,000"
Toyota Tacoma SR5 Access Cab 6' Bed AT 2024 White,Toyota,Tacoma SR5,2024,,automatic,"₦ 95,000,000"
Toyota Aygo 1.0 5-Door 2009 Gray,Toyota,Aygo 1,2009,,manual,"₦ 7,000,000"
Toyota 4-Runner SR5 4dr SUV 4WD (4.0L 6cyl 5A) 2015 Gray,Toyota,4-Runner SR5,2015,,automatic,"₦ 36,500,000"
Cadillac Escalade ESV 2009 Black,Cadillac,Escalade ESV,2009,,automatic,"₦ 45,000,000"
Mitsubishi Spacestar 2012,Mitsubishi,Spacestar,2012,local used,automatic,"₦ 3,300,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2014 Black,Mercedes-Benz,CLA-Class CLA,2014,,automatic,"₦ 17,000,000"
Toyota Highlander Limited 4dr SUV (3.5L 6cyl 6A) 2015 Red,Toyota,Highlander Limited,2015,,automatic,"₦ 28,500,000"
New Toyota Urban Cruiser 2025 White,New,Toyota Urban,2025,new,automatic,"₦ 38,000,000"
Kia Shuma 2003 Black,Kia,Shuma,2003,local used,manual,"₦ 2,250,000"
Hyundai Elantra 2008 Black,Hyundai,Elantra,2008,local used,automatic,"₦ 4,500,000"
Lexus RX 2023 Gray,Lexus,RX,2023,,automatic,"₦ 110,000,000"
BMW 325i 2004 Black,BMW,325i,2004,local used,automatic,"₦ 4,500,000"
Toyota Highlander 2008 White,Toyota,Highlander,2008,,automatic,"₦ 14,500,000"
Lexus ES 2015 Gray,Lexus,ES,2015,,automatic,"₦ 26,000,000"
